ID,ID_Cliente,ID_Tipo_de_impressora,Duracao_em_meses,Valor_Total
14881,7458,HP P1606dn,3,750
14882,3075,HP Pro M127fn,3,3012.45
14883,8267,HP P2055dn,3,1500.24
14884,5654,Brother 7065dn,3,2997.75
14885,7725,Brother L5652dn,3,29988.149999999998
14886,3484,Kyocera M2040dn,3,1500
14887,6362,HP P1606dn,1,250
14888,7506,HP M1212nf,3,2992.89
14889,2304,HP 1015,3,1504.9499999999998
14890,6492,HP M1212nf,3,2992.89
14891,6579,HP Pro M201dw,3,750
14892,8048,HP Pro M127fn,3,3012.45
14893,7964,Brother 8952dw,1,1004.74
14894,6067,HP P2055dn,3,1500.24
14895,9840,HP Pro M201dw,3,750
14896,1860,Brother L5652dn,3,29988.149999999998
14897,7136,Kyocera M2040dn,3,1500
14898,4779,HP 400M425dn,3,3000
14899,1238,HP P1606dn,3,750
14900,91,Brother 7065dn,1,999.25
14901,685,Brother L5652dn,2,19992.1
14902,5394,HP P1606dn,3,750
14903,5214,HP MFP M225dw,3,2982.06
14904,7694,HP 1015,3,1504.9499999999998
14905,5576,HP 1015,1,501.65
14906,7941,HP M1212nf,2,1995.26
14907,7086,HP MFP M225dw,3,2982.06
14908,1494,HP P2055dn,3,1500.24
14909,8988,HP Pro M201dw,2,500
14910,4183,Brother 7065dn,2,1998.5
14911,4980,Brother 8157dn,3,1500
14912,5272,HP 1015,2,1003.3
14913,5843,Brother 8157dn,3,1500
14914,5883,HP MFP M225dw,3,2982.06
14915,1437,HP 1015,3,1504.9499999999998
14916,7028,HP P1606dn,2,500
14917,1193,HP Pro M127fn,3,3012.45
14918,5557,HP Pro M201dw,3,750
14919,9948,HP P2055dn,3,1500.24
14920,550,Kyocera M2040dn,2,1000
14921,850,Brother 8952dw,3,3014.2200000000003
14922,1120,Brother 7065dn,1,999.25
14923,1999,Brother 8952dw,1,1004.74
14924,2664,HP P1606dn,3,750
14925,1433,Brother 8157dn,3,1500
14926,9207,HP M1212nf,2,1995.26
14927,1023,Brother 8157dn,2,1000
14928,7668,Brother 7065dn,3,2997.75
14929,9230,HP P2055dn,2,1000.16
14930,8886,Kyocera M2040dn,3,1500
14931,8903,Brother 7065dn,2,1998.5
14932,8652,Kyocera M2040dn,3,1500
14933,1843,HP Pro M201dw,2,500
14934,5677,Brother 8952dw,3,3014.2200000000003
14935,9183,HP MFP M225dw,1,994.02
14936,1758,Kyocera M2040dn,3,1500
14937,3419,HP 400M425dn,3,3000
14938,6811,Kyocera M2040dn,3,1500
14939,5902,Brother 8157dn,1,500
14940,9350,Brother L5652dn,2,19992.1
14941,2200,Kyocera M2040dn,1,500
14942,4095,HP MFP M225dw,2,1988.04
14943,8922,HP P2055dn,3,1500.24
14944,2425,Brother 8157dn,3,1500
14945,1670,HP Pro M127fn,2,2008.3
14946,8753,HP Pro M201dw,2,500
14947,8503,HP P2055dn,3,1500.24
14948,4841,Brother 8157dn,3,1500
14949,5839,HP M1212nf,3,2992.89
14950,7549,Brother 8157dn,3,1500
14951,4074,Brother L5652dn,3,29988.149999999998
14952,3289,Brother 8952dw,1,1004.74
14953,186,HP M1212nf,3,2992.89
14954,9109,Kyocera M2040dn,3,1500
14955,1833,HP P2055dn,3,1500.24
14956,790,Brother 8157dn,2,1000
14957,4786,Brother 7065dn,2,1998.5
14958,2684,HP M1212nf,3,2992.89
14959,4334,HP 1015,2,1003.3
14960,9211,Brother L5652dn,2,19992.1
14961,4745,HP M1212nf,3,2992.89
14962,4637,Brother 8952dw,2,2009.48
14963,6376,HP 1015,3,1504.9499999999998
14964,5582,Brother 8157dn,3,1500
14965,177,Brother 8952dw,3,3014.2200000000003
14966,4046,HP P1606dn,2,500
14967,9393,Brother 8157dn,3,1500
14968,1900,Brother 7065dn,2,1998.5
14969,9508,HP Pro M127fn,3,3012.45
14970,9439,Brother 8157dn,2,1000
14971,7628,HP M1212nf,3,2992.89
14972,7520,HP M1212nf,2,1995.26
14973,4166,HP Pro M201dw,3,750
14974,9850,Brother 7065dn,2,1998.5
14975,9465,Brother L5652dn,2,19992.1
14976,1215,HP Pro M201dw,3,750
14977,782,Brother 8157dn,3,1500
14978,5415,Brother L5652dn,3,29988.149999999998
14979,3503,Brother 7065dn,2,1998.5
14980,7364,Brother 8157dn,3,1500
14981,6986,Brother 8952dw,3,3014.2200000000003
14982,108,Kyocera M2040dn,1,500
14983,8194,HP P1606dn,2,500
14984,7985,Brother L5652dn,3,29988.149999999998
14985,3582,Brother L5652dn,3,29988.149999999998
14986,7259,HP 400M425dn,3,3000
14987,4737,Brother L5652dn,3,29988.149999999998
14988,270,Brother 8157dn,2,1000
14989,6466,Brother 8157dn,3,1500
14990,2202,Kyocera M2040dn,3,1500
14991,3589,Brother 8157dn,2,1000
14992,4615,HP P2055dn,3,1500.24
14993,4394,HP 400M425dn,2,2000
14994,9774,HP 400M425dn,2,2000
14995,4378,Kyocera M2040dn,2,1000
14996,2603,HP MFP M225dw,1,994.02
14997,4281,HP P2055dn,3,1500.24
14998,5016,HP P2055dn,2,1000.16
14999,5061,Brother 8157dn,3,1500
15000,5330,HP Pro M201dw,3,750
15001,1605,HP M1212nf,3,2992.89
15002,5421,Brother 7065dn,2,1998.5
15003,173,HP MFP M225dw,3,2982.06
15004,1283,Brother 7065dn,1,999.25
15005,1739,HP P1606dn,2,500
15006,6035,HP M1212nf,3,2992.89
15007,7322,HP P2055dn,3,1500.24
15008,3055,Brother L5652dn,3,29988.149999999998
15009,7121,HP Pro M127fn,3,3012.45
15010,5762,HP P2055dn,3,1500.24
15011,3281,HP P2055dn,2,1000.16
15012,7237,Brother 8157dn,3,1500
15013,2078,Brother 8157dn,1,500
15014,6884,Brother 8952dw,3,3014.2200000000003
15015,5683,HP P2055dn,2,1000.16
15016,5153,Brother L5652dn,3,29988.149999999998
15017,2573,Brother 7065dn,2,1998.5
15018,990,HP M1212nf,2,1995.26
15019,5893,Brother L5652dn,2,19992.1
15020,6969,HP 1015,3,1504.9499999999998
15021,3247,Brother 7065dn,3,2997.75
15022,3169,HP P2055dn,2,1000.16
15023,7979,Brother 8952dw,3,3014.2200000000003
15024,1745,HP P2055dn,2,1000.16
15025,7731,Brother 8952dw,3,3014.2200000000003
15026,7706,HP P1606dn,2,500
15027,4353,Brother 8952dw,2,2009.48
15028,8342,Brother 8157dn,3,1500
15029,656,HP P2055dn,2,1000.16
15030,3135,Brother 7065dn,2,1998.5
15031,7826,HP M1212nf,3,2992.89
15032,5617,Brother 7065dn,1,999.25
15033,4695,Brother L5652dn,3,29988.149999999998
15034,739,Brother 8157dn,2,1000
15035,7254,HP MFP M225dw,1,994.02
15036,3304,Brother 8157dn,3,1500
15037,9933,HP P2055dn,3,1500.24
15038,3582,HP MFP M225dw,1,994.02
15039,9613,Brother 8157dn,2,1000
15040,3315,HP P2055dn,3,1500.24
15041,4303,HP M1212nf,3,2992.89
15042,6071,HP Pro M127fn,3,3012.45
15043,7145,HP P2055dn,1,500.08
15044,7160,HP MFP M225dw,2,1988.04
15045,9715,Brother 7065dn,2,1998.5
15046,5935,Brother 8952dw,3,3014.2200000000003
15047,9609,HP Pro M127fn,3,3012.45
15048,6043,Kyocera M2040dn,3,1500
15049,7845,Brother 7065dn,3,2997.75
15050,2250,Brother 7065dn,3,2997.75
15051,1003,Brother 7065dn,3,2997.75
15052,4869,Kyocera M2040dn,3,1500
15053,9214,HP P1606dn,3,750
15054,73,HP M1212nf,3,2992.89
15055,615,Brother 8157dn,3,1500
15056,9257,HP Pro M201dw,2,500
15057,9565,HP P2055dn,3,1500.24
15058,1675,HP P1606dn,3,750
15059,222,Brother 8952dw,3,3014.2200000000003
15060,9069,Brother L5652dn,3,29988.149999999998
15061,3013,HP P2055dn,3,1500.24
15062,6838,HP MFP M225dw,1,994.02
15063,2557,HP P2055dn,2,1000.16
15064,7317,HP M1212nf,3,2992.89
15065,7310,HP P2055dn,3,1500.24
15066,7075,HP Pro M127fn,2,2008.3
15067,2574,HP Pro M127fn,1,1004.15
15068,4017,Brother 7065dn,1,999.25
15069,8844,HP Pro M201dw,3,750
15070,9510,HP 1015,1,501.65
15071,8391,HP 1015,3,1504.9499999999998
15072,5700,Brother 8952dw,2,2009.48
15073,2110,Brother 7065dn,3,2997.75
15074,9010,HP M1212nf,2,1995.26
15075,7747,HP P2055dn,3,1500.24
15076,1685,Brother 8952dw,2,2009.48
15077,2078,HP Pro M127fn,3,3012.45
15078,798,HP M1212nf,3,2992.89
15079,8463,Kyocera M2040dn,3,1500
15080,5655,Brother 7065dn,2,1998.5
15081,8421,Brother 8157dn,3,1500
15082,713,Brother 8157dn,3,1500
15083,6150,Brother 8157dn,3,1500
15084,1322,Brother 8952dw,3,3014.2200000000003
15085,9482,Brother L5652dn,3,29988.149999999998
15086,9496,HP Pro M127fn,3,3012.45
15087,6079,HP M1212nf,3,2992.89
15088,5128,Brother 8157dn,1,500
15089,5970,HP P2055dn,3,1500.24
15090,699,HP M1212nf,3,2992.89
15091,4556,Brother 8157dn,2,1000
15092,2956,Brother 8952dw,2,2009.48
15093,85,HP P2055dn,2,1000.16
15094,4281,Brother L5652dn,1,9996.05
15095,5355,Brother L5652dn,3,29988.149999999998
15096,9732,HP P2055dn,1,500.08
15097,6685,Brother 8952dw,3,3014.2200000000003
15098,4540,Brother 7065dn,3,2997.75
15099,476,Kyocera M2040dn,3,1500
15100,6425,HP Pro M201dw,3,750
15101,401,HP P2055dn,3,1500.24
15102,8696,Brother L5652dn,2,19992.1
15103,521,Brother L5652dn,1,9996.05
15104,139,HP 1015,3,1504.9499999999998
15105,9049,HP P1606dn,2,500
15106,6149,HP MFP M225dw,3,2982.06
15107,5805,Brother 7065dn,3,2997.75
15108,9524,HP 1015,3,1504.9499999999998
15109,9009,HP MFP M225dw,3,2982.06
15110,7182,HP 1015,3,1504.9499999999998
15111,6217,Brother 8952dw,2,2009.48
15112,3187,Brother 7065dn,3,2997.75
15113,5683,Brother 7065dn,3,2997.75
15114,3216,HP P1606dn,3,750
15115,4,Brother L5652dn,3,29988.149999999998
15116,8615,HP M1212nf,2,1995.26
15117,8550,HP Pro M127fn,3,3012.45
15118,4842,HP Pro M127fn,3,3012.45
15119,3246,Brother 8157dn,2,1000
15120,3269,HP M1212nf,3,2992.89
15121,2464,HP M1212nf,3,2992.89
15122,8295,HP P2055dn,3,1500.24
15123,4394,Brother 7065dn,3,2997.75
15124,3178,HP Pro M127fn,3,3012.45
15125,6305,Brother 8157dn,1,500
15126,7599,Brother L5652dn,2,19992.1
15127,1111,Brother 7065dn,3,2997.75
15128,9605,Brother 7065dn,3,2997.75
15129,3909,HP M1212nf,2,1995.26
15130,7195,Brother 7065dn,3,2997.75
15131,9072,Brother 7065dn,2,1998.5
15132,3573,HP P2055dn,3,1500.24
15133,7625,Brother 7065dn,3,2997.75
15134,7593,HP MFP M225dw,3,2982.06
15135,9224,HP P2055dn,3,1500.24
15136,4991,Brother L5652dn,1,9996.05
15137,4826,HP Pro M201dw,3,750
15138,3158,HP Pro M127fn,3,3012.45
15139,9490,Brother 7065dn,2,1998.5
15140,527,Kyocera M2040dn,2,1000
15141,8690,HP 400M425dn,3,3000
15142,5966,Brother L5652dn,3,29988.149999999998
15143,2208,Brother 7065dn,3,2997.75
15144,751,Brother 8157dn,2,1000
15145,9927,Brother 8952dw,3,3014.2200000000003
15146,8211,HP P2055dn,1,500.08
15147,1384,Kyocera M2040dn,2,1000
15148,6582,Brother 8157dn,3,1500
15149,8015,Brother L5652dn,3,29988.149999999998
15150,2268,Brother L5652dn,3,29988.149999999998
15151,4527,HP 1015,3,1504.9499999999998
15152,7261,Kyocera M2040dn,2,1000
15153,1995,Brother 8952dw,3,3014.2200000000003
15154,1209,HP M1212nf,2,1995.26
15155,1702,HP P2055dn,3,1500.24
15156,5508,Brother 8157dn,3,1500
15157,3155,Kyocera M2040dn,3,1500
15158,6647,Brother 7065dn,2,1998.5
15159,4359,Brother L5652dn,3,29988.149999999998
15160,4306,HP 1015,1,501.65
15161,4863,HP Pro M201dw,3,750
15162,1395,HP M1212nf,3,2992.89
15163,970,HP P2055dn,3,1500.24
15164,5522,Brother 8952dw,3,3014.2200000000003
15165,1273,HP M1212nf,2,1995.26
15166,6589,Kyocera M2040dn,3,1500
15167,3226,HP M1212nf,3,2992.89
15168,3489,Brother 8157dn,3,1500
15169,8167,Kyocera M2040dn,3,1500
15170,6450,HP M1212nf,3,2992.89
15171,2091,HP Pro M201dw,2,500
15172,2310,Kyocera M2040dn,3,1500
15173,8043,HP 400M425dn,2,2000
15174,2874,HP Pro M127fn,2,2008.3
15175,8638,HP P2055dn,3,1500.24
15176,4566,HP 1015,3,1504.9499999999998
15177,4287,Kyocera M2040dn,3,1500
15178,3529,HP MFP M225dw,2,1988.04
15179,4968,HP 400M425dn,2,2000
15180,1843,Brother 8157dn,1,500
15181,5515,Brother 7065dn,1,999.25
15182,4222,Brother 8952dw,3,3014.2200000000003
15183,4314,HP 1015,1,501.65
15184,4889,Brother 8157dn,3,1500
15185,6814,HP 1015,2,1003.3
15186,9935,Brother 8952dw,1,1004.74
15187,607,Kyocera M2040dn,3,1500
15188,8362,Kyocera M2040dn,3,1500
15189,3552,Brother 8952dw,2,2009.48
15190,6736,HP M1212nf,2,1995.26
15191,3916,Kyocera M2040dn,3,1500
15192,3918,HP P2055dn,3,1500.24
15193,9287,HP 1015,1,501.65
15194,4439,Brother 8952dw,2,2009.48
15195,1708,HP Pro M127fn,2,2008.3
15196,4556,Kyocera M2040dn,3,1500
15197,6836,HP MFP M225dw,3,2982.06
15198,8065,Brother 8952dw,2,2009.48
15199,1823,HP Pro M127fn,3,3012.45
15200,1794,HP P2055dn,3,1500.24
15201,9447,Brother L5652dn,3,29988.149999999998
15202,2574,Brother 8157dn,1,500
15203,3052,HP 400M425dn,2,2000
15204,5696,HP P1606dn,1,250
15205,2726,Brother 7065dn,1,999.25
15206,618,Brother 7065dn,3,2997.75
15207,4397,Brother L5652dn,2,19992.1
15208,8194,HP M1212nf,2,1995.26
15209,5590,HP P2055dn,3,1500.24
15210,9539,HP 1015,3,1504.9499999999998
15211,9444,Brother 8952dw,3,3014.2200000000003
15212,9820,Brother 8952dw,3,3014.2200000000003
15213,8740,Brother L5652dn,3,29988.149999999998
15214,7168,HP P2055dn,3,1500.24
15215,2343,HP P1606dn,2,500
15216,497,HP M1212nf,3,2992.89
15217,4568,HP P1606dn,3,750
15218,2702,HP MFP M225dw,3,2982.06
15219,4253,Brother 8157dn,2,1000
15220,1831,HP M1212nf,3,2992.89
15221,3150,Brother 8952dw,3,3014.2200000000003
15222,3790,HP M1212nf,2,1995.26
15223,2021,Brother 8952dw,2,2009.48
15224,771,Brother 7065dn,3,2997.75
15225,4379,HP Pro M201dw,1,250
15226,7787,Brother 8157dn,3,1500
15227,889,HP M1212nf,3,2992.89
15228,20,HP Pro M127fn,2,2008.3
15229,2277,Brother 8157dn,3,1500
15230,9264,Brother 8157dn,2,1000
15231,2314,HP P2055dn,2,1000.16
15232,3369,HP M1212nf,1,997.63
15233,2400,Kyocera M2040dn,3,1500
15234,703,HP P2055dn,2,1000.16
15235,1560,Brother 7065dn,1,999.25
15236,9279,HP Pro M127fn,2,2008.3
15237,7308,HP Pro M127fn,3,3012.45
15238,7559,Brother 7065dn,2,1998.5
15239,7785,Brother 8952dw,3,3014.2200000000003
15240,1307,HP 400M425dn,2,2000
15241,9315,HP P1606dn,3,750
15242,2797,Brother 8952dw,2,2009.48
15243,1253,Brother L5652dn,3,29988.149999999998
15244,2258,Kyocera M2040dn,3,1500
15245,4274,HP P2055dn,3,1500.24
15246,6851,Brother L5652dn,1,9996.05
15247,2307,Brother 8157dn,2,1000
15248,172,Brother 8157dn,2,1000
15249,5046,HP M1212nf,3,2992.89
15250,8584,Brother 7065dn,1,999.25
15251,4834,HP M1212nf,2,1995.26
15252,4416,HP P2055dn,2,1000.16
15253,5409,Brother 8157dn,2,1000
15254,2944,HP P2055dn,3,1500.24
15255,1535,HP 1015,1,501.65
15256,6016,HP P2055dn,2,1000.16
15257,1034,Brother 8157dn,1,500
15258,9003,HP P2055dn,1,500.08
15259,2251,Kyocera M2040dn,2,1000
15260,4819,HP MFP M225dw,3,2982.06
15261,6420,HP P2055dn,2,1000.16
15262,8592,Kyocera M2040dn,3,1500
15263,5362,Brother 7065dn,3,2997.75
15264,2433,Brother 7065dn,3,2997.75
15265,5795,HP 1015,3,1504.9499999999998
15266,3433,HP P2055dn,3,1500.24
15267,8736,HP P2055dn,3,1500.24
15268,9182,Brother 8157dn,3,1500
15269,7400,HP M1212nf,3,2992.89
15270,3685,HP P2055dn,2,1000.16
15271,2186,HP Pro M127fn,2,2008.3
15272,9427,HP Pro M127fn,3,3012.45
15273,3244,Kyocera M2040dn,3,1500
15274,3530,Brother L5652dn,1,9996.05
15275,8214,Brother 7065dn,3,2997.75
15276,3301,HP MFP M225dw,3,2982.06
15277,8595,Kyocera M2040dn,3,1500
15278,1921,HP M1212nf,2,1995.26
15279,8255,Brother 7065dn,3,2997.75
15280,2597,HP 400M425dn,3,3000
15281,9283,Brother 7065dn,2,1998.5
15282,5865,HP M1212nf,2,1995.26
15283,8893,HP P2055dn,3,1500.24
15284,1069,HP M1212nf,2,1995.26
15285,4879,Kyocera M2040dn,1,500
15286,7528,HP P2055dn,3,1500.24
15287,278,Kyocera M2040dn,3,1500
15288,2425,HP P1606dn,1,250
15289,3632,Brother 8952dw,3,3014.2200000000003
15290,5627,HP 1015,1,501.65
15291,1828,HP 1015,1,501.65
15292,7754,HP M1212nf,3,2992.89
15293,7600,Brother 7065dn,3,2997.75
15294,3438,HP Pro M127fn,2,2008.3
15295,8963,HP P2055dn,1,500.08
15296,2723,Brother 7065dn,3,2997.75
15297,5047,HP MFP M225dw,3,2982.06
15298,9406,HP P2055dn,2,1000.16
15299,8129,HP P2055dn,3,1500.24
15300,418,Brother 7065dn,2,1998.5
15301,1642,Kyocera M2040dn,2,1000
15302,7004,Kyocera M2040dn,3,1500
15303,788,Brother L5652dn,3,29988.149999999998
15304,28,Brother 8157dn,3,1500
15305,7942,Brother 7065dn,3,2997.75
15306,1238,HP MFP M225dw,3,2982.06
15307,1367,Kyocera M2040dn,1,500
15308,5940,HP Pro M127fn,3,3012.45
15309,4623,HP 400M425dn,2,2000
15310,9179,Brother 7065dn,2,1998.5
15311,8607,HP P2055dn,3,1500.24
15312,9910,HP P1606dn,3,750
15313,3645,HP Pro M201dw,1,250
15314,1552,Brother 8157dn,2,1000
15315,7186,Kyocera M2040dn,3,1500
15316,6770,HP Pro M127fn,3,3012.45
15317,856,Kyocera M2040dn,2,1000
15318,9135,HP MFP M225dw,2,1988.04
15319,4387,HP M1212nf,2,1995.26
15320,5496,HP 1015,2,1003.3
15321,7085,HP M1212nf,3,2992.89
15322,8342,HP Pro M201dw,2,500
15323,4848,Brother 8157dn,3,1500
15324,8087,HP MFP M225dw,1,994.02
15325,9044,HP P2055dn,3,1500.24
15326,1941,HP P2055dn,3,1500.24
15327,9936,Brother 7065dn,3,2997.75
15328,6176,HP M1212nf,3,2992.89
15329,9935,Kyocera M2040dn,2,1000
15330,7935,HP P2055dn,3,1500.24
15331,4266,HP 1015,3,1504.9499999999998
15332,4970,Brother L5652dn,2,19992.1
15333,3588,Brother 7065dn,3,2997.75
15334,393,HP M1212nf,1,997.63
15335,4080,HP P2055dn,3,1500.24
15336,8813,HP Pro M127fn,3,3012.45
15337,1122,HP P2055dn,3,1500.24
15338,8610,Brother 8952dw,1,1004.74
15339,9735,HP M1212nf,3,2992.89
15340,7538,Brother 7065dn,3,2997.75
15341,8324,Brother L5652dn,2,19992.1
15342,1406,HP Pro M127fn,3,3012.45
15343,6739,HP P1606dn,3,750
15344,5087,Kyocera M2040dn,3,1500
15345,7464,HP MFP M225dw,1,994.02
15346,5475,HP P1606dn,3,750
15347,1379,Brother 8952dw,1,1004.74
15348,3763,HP M1212nf,3,2992.89
15349,34,HP 400M425dn,3,3000
15350,3669,Brother L5652dn,3,29988.149999999998
15351,4494,HP Pro M127fn,2,2008.3
15352,6937,HP 1015,3,1504.9499999999998
15353,7029,Brother L5652dn,3,29988.149999999998
15354,82,HP P1606dn,1,250
15355,9180,Brother 7065dn,1,999.25
15356,6762,Brother 7065dn,2,1998.5
15357,5519,Brother 7065dn,1,999.25
15358,3945,HP M1212nf,3,2992.89
15359,6358,HP M1212nf,2,1995.26
15360,8079,HP M1212nf,1,997.63
15361,9247,Brother 7065dn,3,2997.75
15362,9327,Brother 7065dn,3,2997.75
15363,8077,Brother 8157dn,2,1000
15364,8571,HP P2055dn,3,1500.24
15365,34,HP P2055dn,1,500.08
15366,869,Brother 7065dn,3,2997.75
15367,1139,Kyocera M2040dn,1,500
15368,1689,HP P2055dn,3,1500.24
15369,101,HP Pro M201dw,3,750
15370,6647,Brother 8952dw,3,3014.2200000000003
15371,5744,Brother 8952dw,3,3014.2200000000003
15372,1758,Brother 8157dn,3,1500
15373,8428,HP P2055dn,3,1500.24
15374,4531,HP P2055dn,2,1000.16
15375,9914,Brother 7065dn,3,2997.75
15376,8540,Brother L5652dn,3,29988.149999999998
15377,2329,HP P1606dn,2,500
15378,1515,HP Pro M201dw,1,250
15379,9220,HP Pro M201dw,2,500
15380,2381,Brother L5652dn,1,9996.05
15381,4918,Brother 7065dn,3,2997.75
15382,1991,HP P2055dn,2,1000.16
15383,9519,HP P2055dn,3,1500.24
15384,3337,Brother 8952dw,3,3014.2200000000003
15385,4325,HP 1015,3,1504.9499999999998
15386,1233,HP P1606dn,3,750
15387,1952,HP P2055dn,3,1500.24
15388,6402,HP M1212nf,2,1995.26
15389,7884,HP M1212nf,1,997.63
15390,5573,HP P2055dn,2,1000.16
15391,9391,HP M1212nf,1,997.63
15392,575,HP M1212nf,2,1995.26
15393,5680,HP P2055dn,3,1500.24
15394,131,HP P1606dn,2,500
15395,3436,Brother L5652dn,3,29988.149999999998
15396,2961,HP M1212nf,2,1995.26
15397,9440,Brother L5652dn,2,19992.1
15398,7626,HP 400M425dn,2,2000
15399,7622,Brother L5652dn,3,29988.149999999998
15400,1045,HP MFP M225dw,2,1988.04
15401,6910,Brother 8157dn,2,1000
15402,5017,HP P2055dn,2,1000.16
15403,19,HP P2055dn,3,1500.24
15404,6539,Brother 8952dw,2,2009.48
15405,3671,HP P2055dn,2,1000.16
15406,2073,Brother 7065dn,3,2997.75
15407,8884,Brother 7065dn,2,1998.5
15408,5502,HP 400M425dn,2,2000
15409,390,HP M1212nf,3,2992.89
15410,4642,HP P2055dn,2,1000.16
15411,8618,Brother 8157dn,2,1000
15412,1653,HP M1212nf,3,2992.89
15413,2751,HP Pro M201dw,3,750
15414,6166,Brother 8952dw,3,3014.2200000000003
15415,1568,HP M1212nf,3,2992.89
15416,720,HP P2055dn,1,500.08
15417,4933,Brother L5652dn,2,19992.1
15418,9682,Brother 7065dn,1,999.25
15419,931,Brother 8157dn,3,1500
15420,2589,HP Pro M201dw,3,750
15421,2100,Brother 8952dw,2,2009.48
15422,3968,Brother L5652dn,3,29988.149999999998
15423,8730,Kyocera M2040dn,2,1000
15424,9281,Brother 8157dn,3,1500
15425,2127,Brother 8952dw,3,3014.2200000000003
15426,6904,Kyocera M2040dn,3,1500
15427,2787,HP 400M425dn,1,1000
15428,4605,Brother L5652dn,3,29988.149999999998
15429,4330,Brother 8952dw,2,2009.48
15430,4240,Brother 8157dn,3,1500
15431,2123,HP 400M425dn,3,3000
15432,2530,HP M1212nf,3,2992.89
15433,4099,Brother 7065dn,2,1998.5
15434,2461,Brother 8157dn,2,1000
15435,6253,HP P2055dn,1,500.08
15436,1889,HP P2055dn,3,1500.24
15437,3405,Brother L5652dn,2,19992.1
15438,4430,HP P2055dn,3,1500.24
15439,5315,HP MFP M225dw,2,1988.04
15440,3396,HP P2055dn,3,1500.24
15441,2315,Brother 8952dw,3,3014.2200000000003
15442,8473,HP M1212nf,1,997.63
15443,6785,HP P2055dn,2,1000.16
15444,9200,Brother 8952dw,2,2009.48
15445,8744,Brother L5652dn,3,29988.149999999998
15446,9388,Brother L5652dn,3,29988.149999999998
15447,7362,HP P2055dn,2,1000.16
15448,7576,Kyocera M2040dn,3,1500
15449,9616,Kyocera M2040dn,2,1000
15450,1631,HP M1212nf,3,2992.89
15451,4204,HP P2055dn,3,1500.24
15452,3076,HP M1212nf,1,997.63
15453,8764,Brother 8157dn,2,1000
15454,6766,Brother 7065dn,2,1998.5
15455,5702,Brother 7065dn,3,2997.75
15456,6542,HP 1015,2,1003.3
15457,303,HP MFP M225dw,3,2982.06
15458,5398,Brother 8952dw,3,3014.2200000000003
15459,4627,HP Pro M127fn,3,3012.45
15460,6452,Kyocera M2040dn,2,1000
15461,3838,HP 1015,3,1504.9499999999998
15462,8260,Brother 8157dn,3,1500
15463,7522,HP 1015,3,1504.9499999999998
15464,4991,HP M1212nf,2,1995.26
15465,2339,Brother L5652dn,2,19992.1
15466,4499,HP P2055dn,2,1000.16
15467,8184,Brother 7065dn,3,2997.75
15468,9260,Brother 8952dw,3,3014.2200000000003
15469,5095,Brother 8157dn,3,1500
15470,4190,Brother 8952dw,1,1004.74
15471,9511,Brother 8952dw,3,3014.2200000000003
15472,6082,HP M1212nf,1,997.63
15473,4686,HP P1606dn,3,750
15474,582,Brother 8157dn,3,1500
15475,110,Brother 8157dn,3,1500
15476,2599,Kyocera M2040dn,3,1500
15477,7794,HP M1212nf,2,1995.26
15478,5052,HP 1015,1,501.65
15479,4152,HP 1015,3,1504.9499999999998
15480,5586,HP P2055dn,2,1000.16
15481,2873,Brother 7065dn,2,1998.5
15482,5949,HP Pro M127fn,2,2008.3
15483,505,Brother 7065dn,2,1998.5
15484,2551,HP Pro M201dw,2,500
15485,6227,Kyocera M2040dn,2,1000
15486,6025,Brother 8157dn,3,1500
15487,8918,HP M1212nf,3,2992.89
15488,6299,HP M1212nf,3,2992.89
15489,378,Brother 8157dn,3,1500
15490,3071,HP Pro M127fn,2,2008.3
15491,296,HP MFP M225dw,3,2982.06
15492,3420,Brother 8157dn,2,1000
15493,8867,Brother 8157dn,3,1500
15494,5831,Brother 7065dn,1,999.25
15495,2837,Brother L5652dn,2,19992.1
15496,4606,Brother 8952dw,2,2009.48
15497,2513,HP P1606dn,3,750
15498,3272,Brother 8952dw,3,3014.2200000000003
15499,7730,HP P1606dn,2,500
15500,1913,Brother L5652dn,3,29988.149999999998
15501,5663,Kyocera M2040dn,2,1000
15502,2755,HP P2055dn,3,1500.24
15503,103,Brother 8157dn,3,1500
15504,9831,Brother 8157dn,3,1500
15505,2122,HP 1015,1,501.65
15506,9030,HP P2055dn,3,1500.24
15507,6696,Brother L5652dn,1,9996.05
15508,8461,Brother 7065dn,2,1998.5
15509,2539,HP Pro M201dw,2,500
15510,2952,Brother 8952dw,3,3014.2200000000003
15511,5145,Brother 7065dn,3,2997.75
15512,3670,HP M1212nf,2,1995.26
15513,4535,Brother L5652dn,3,29988.149999999998
15514,7839,Brother L5652dn,3,29988.149999999998
15515,6432,Brother 8157dn,2,1000
15516,9367,HP M1212nf,2,1995.26
15517,2441,Kyocera M2040dn,3,1500
15518,7970,HP MFP M225dw,1,994.02
15519,6756,HP 1015,3,1504.9499999999998
15520,3072,Brother 8157dn,2,1000
15521,3507,HP P2055dn,2,1000.16
15522,1909,HP P2055dn,3,1500.24
15523,4724,Brother 8952dw,3,3014.2200000000003
15524,2517,Brother 7065dn,2,1998.5
15525,884,HP M1212nf,2,1995.26
15526,7991,HP M1212nf,3,2992.89
15527,6575,HP P2055dn,3,1500.24
15528,7373,Brother 8952dw,3,3014.2200000000003
15529,1487,HP P2055dn,1,500.08
15530,857,Brother 8157dn,3,1500
15531,5185,HP 400M425dn,1,1000
